genre;songno;tags
"reggae"; 225; "pop, reggae, rap, "
"reggae"; 229; "jazz, funk, reggae, soul, "
"reggae"; 230; "rock, hiphop, reggae, trip, "
"reggae"; 232; "funk, reggae, rock, fusion, "
"reggae"; 234; "reggae, rock, world, house, "
"reggae"; 236; "hiphop, rap, reggae, "
"reggae"; 239; "rock, pop, reggae, folk, "
"reggae"; 240; "funk, reggae, soul, disco, "
"reggae"; 244; "funk, reggae, jazz, soul, "
"reggae"; 245; "reggae, rap, hiphop, funk, "
"reggae"; 246; "reggae, rock, ska, "
"reggae"; 249; "reggae, indie, alternative, rock, "
"reggae"; 261; "rock, folk, reggae, march, "
"reggae"; 269; "pop, alternative, reggae, dub, "
"reggae"; 278; "reggae, jazz, "
"reggae"; 279; "ska, reggae, rock, funk, "
"reggae"; 282; "world, newage, pop, reggae, "
"reggae"; 285; "funk, reggae, soul, disco, "
"reggae"; 288; "world, reggae, rock, punk, "
"reggae"; 296; "world, pop, reggae, dance, "
"reggae"; 297; "rock, reggae, "
"reggae"; 298; "pop, reggae, "
"reggae"; 299; "reggae, rock, blues, "
"reggae"; 300; "world, pop, reggae, glam, "
"reggae"; 302; "rock, pop, reggae, "
"reggae"; 303; "soul, funk, reggae, pop, "
"reggae"; 305; "pop, easylistening, reggae, ska, "
"reggae"; 307; "reggae, rock, alternative, "
"reggae"; 308; "reggae, rock, "
"reggae"; 310; "ska, rock, reggae, "
"reggae"; 311; "pop, reggae, alternative, funk, "
"reggae"; 318; "rap, hiphop, reggae, rock, "
"reggae"; 322; "reggae, funk, soul, disco, "
"reggae"; 323; "hiphop, rap, reggae, "
"reggae"; 324; "rock, reggae, "
"reggae"; 326; "pop, reggae, rock, "
"reggae"; 327; "reggae, pop, rnb, "
"reggae"; 330; "reggae, funk, soul, rock, "
"reggae"; 335; "hiphop, reggae, rap, ragga, "
"reggae"; 336; "reggae, hiphop, "
"reggae"; 339; "funk, reggae, jazz, soul, "
"reggae"; 343; "funk, reggae, soul, disco, "
"reggae"; 345; "funk, reggae, soul, disco, "
"reggae"; 347; "ska, rock, reggae, punk, "
"reggae"; 352; "rock, reggae, indie, "
"reggae"; 356; "reggae, ska, pop, "
"reggae"; 360; "reggae, funk, rap, hiphop, "
"reggae"; 362; "pop, reggae, dance, "
"reggae"; 364; "pop, reggae, dancehall, "
"reggae"; 373; "hiphop, rap, reggae, reggaeton, "
"reggae"; 385; "reggae, hiphop, "
"reggae"; 387; "world, reggae, jazz, newwave, "
"reggae"; 388; "funk, pop, reggae, blues, "
"reggae"; 390; "reggae, funk, soul, jazz, "
"reggae"; 392; "world, pop, reggae, downtempo, "
"reggae"; 393; "reggae, world, funk, pop, "
"reggae"; 398; "pop, reggae, "
"reggae"; 402; "funk, reggae, soul, disco, "
"reggae"; 404; "reggae, rap, hiphop, indie, "
"reggae"; 405; "pop, popfolk, reggae, "
"reggae"; 408; "world, hiphop, rap, reggae, "
"reggae"; 411; "pop, rock, reggae, latin, "
"reggae"; 414; "hiphop, rap, pop, reggae, "
"reggae"; 415; "rock, reggae, "
"reggae"; 416; "hiphop, rap, reggae, "
"reggae"; 419; "pop, reggae, "
"reggae"; 422; "world, rap, reggae, hiphop, "
"reggae"; 427; "funk, soul, reggae, rock, "
"reggae"; 429; "hiphop, rap, reggae, "
"reggae"; 433; "world, jazz, reggae, latin, "
"reggae"; 434; "reggae, jazz, world, rock, "
"reggae"; 438; "reggae, funk, soul, disco, "
"reggae"; 439; "funk, reggae, soul, jazz, "
"reggae"; 440; "funk, reggae, soul, disco, "
"reggae"; 442; "world, reggae, pop, "
"reggae"; 446; "jazz, easylistening, reggae, ska, "
"reggae"; 451; "reggae, rap, hiphop, "
"reggae"; 452; "hiphop, reggae, disco, ragga, "
"reggae"; 453; "funk, soul, reggae, disco, "
"reggae"; 457; "funk, soul, reggae, disco, "
"reggae"; 460; "reggae, rap, hiphop, "
"reggae"; 464; "reggae, pop, "
"reggae"; 467; "rock, reggae, dub, indie, "
"reggae"; 468; "rock, reggae, folk, ska, "
"reggae"; 473; "funk, reggae, soul, disco, "
"reggae"; 475; "reggae, pop, "
"reggae"; 480; "pop, reggae, folk, popfolk, "
"reggae"; 481; "reggae, rap, hiphop, "
"reggae"; 485; "reggae, funk, soul, disco, "
"reggae"; 486; "rock, reggae, "
"reggae"; 487; "rock, fusion, reggae, "
"reggae"; 488; "funk, reggae, soul, disco, "
"reggae"; 491; "reggae, funk, soul, disco, "
"reggae"; 493; "reggae, funk, soul, disco, "
"reggae"; 503; "reggae, pop, indie, "
"reggae"; 509; "rock, reggae, "
"reggae"; 515; "reggae, funk, soul, disco, "
"reggae"; 518; "funk, soul, reggae, rock, "
"reggae"; 523; "house, reggae, electronic, hiphop, "
"reggae"; 526; "reggae, rock, "
"reggae"; 527; "reggae, rap, hiphop, "
"reggae"; 531; "reggae, funk, rock, soul, "
"reggae"; 534; "pop, reggae, alternative, "
"reggae"; 545; "rock, reggae, "
"reggae"; 553; "reggae, funk, pop, soul, "
"reggae"; 556; "reggae, lounge, classical, "
"reggae"; 557; "pop, reggae, popfolk, "
"reggae"; 560; "reggae, latin, reggaeton, hiphop, "
"reggae"; 564; "reggae, rock, rocknroll, funk, "
"reggae"; 568; "reggae, hiphop, dance, "
"reggae"; 571; "reggae, pop, funk, "
"reggae"; 573; "reggae, pop, world, "
"reggae"; 577; "reggae, hiphop, "
"reggae"; 579; "reggae, blues, "
"reggae"; 581; "reggae, hiphop, electronic, ambient, "
"reggae"; 584; "pop, world, reggae, tango, "
"reggae"; 587; "jazz, reggae, "
"reggae"; 602; "reggae, funk, soul, disco, "
"reggae"; 603; "pop, reggae, chanson, "
"reggae"; 604; "reggae, jazz, improvisation, world, "
"reggae"; 606; "reggae, funk, world, jazz, "
"reggae"; 608; "funk, soul, reggae, disco, "
"reggae"; 609; "reggae, hiphop, dancehall, "
"reggae"; 613; "reggae, rock, 80s, "
"reggae"; 621; "reggae, funk, soul, rock, "
"reggae"; 623; "reggae, rock, pop, funk, "
"reggae"; 628; "pop, reggae, jazz, "
"reggae"; 632; "hiphop, reggae, ragga, funk, "
"reggae"; 633; "ska, rock, reggae, "
"reggae"; 637; "downtempo, reggae, dancehall, classical, "
"reggae"; 641; "world, reggae, rock, ska, "
"reggae"; 645; "rock, pop, punk, reggae, "
"reggae"; 649; "funk, reggae, soul, disco, "
"reggae"; 653; "reggae, rock, indie, "
"reggae"; 655; "funk, reggae, rock, rockfrancais, "
"reggae"; 656; "reggae, funk, rock, easylistening, "
"reggae"; 659; "reggae, funk, soul, disco, "
"reggae"; 660; "reggae, hiphop, experimental, "
"reggae"; 671; "reggae, ska, rock, "
"reggae"; 672; "pop, reggae, "
"reggae"; 674; "reggae, jazz, improvisation, "
"reggae"; 678; "reggae, rock, alternative, "
"reggae"; 679; "reggae, rock, chanson, "
"reggae"; 680; "pop, reggae, "
"reggae"; 681; "reggae, rap, hiphop, "
"reggae"; 683; "reggae, pop, rock, "
"reggae"; 685; "funk, reggae, rock, soul, "
"reggae"; 693; "funk, soul, reggae, disco, "
"reggae"; 700; "reggae, funk, soul, disco, "
"reggae"; 702; "world, pop, reggae, chillout, "
"reggae"; 703; "rock, reggae, psychedelic, "
"reggae"; 711; "reggae, jazz, soundtrack, "
"reggae"; 712; "funk, reggae, soul, disco, "
"reggae"; 717; "pop, rock, reggae, "
"reggae"; 718; "latin, world, reggae, hiphop, "
"reggae"; 719; "pop, reggae, orchestral, "
"reggae"; 726; "reggae, jazz, lounge, electronic, "
"reggae"; 731; "dub, reggae, disco, funk, "
"reggae"; 735; "ska, reggae, rock, dub, "
"reggae"; 737; "pop, reggae, eletronica, "
"reggae"; 743; "reggae, pop, "
"reggae"; 749; "pop, reggae, popfolk, "
"reggae"; 751; "pop, reggae, rap, "
"reggae"; 753; "rock, reggae, latin, world, "
"reggae"; 756; "world, pop, reggae, poprock, "
"reggae"; 758; "reggae, rock, "
"reggae"; 765; "rock, reggae, "
"reggae"; 766; "reggae, jazz, improvisation, experimental, "
"reggae"; 767; "reggaeton, reggae, hiphop, electronic, "
"reggae"; 769; "reggae, rock, alternative, "
"reggae"; 773; "reggae, hiphop, "
"reggae"; 778; "hiphop, rap, reggae, ragga, "
"reggae"; 779; "reggae, rock, ska, "
"reggae"; 781; "reggae, rock, blues, "
"reggae"; 784; "rock, reggae, latin, world, "
"reggae"; 785; "reggae, rock, chillout, "
"reggae"; 790; "reggae, funk, soul, disco, "
"reggae"; 798; "funk, reggae, soul, disco, "
"reggae"; 799; "reggae, pop, downtempo, "
"reggae"; 803; "hiphop, rap, reggae, ragga, "
"reggae"; 804; "reggae, rock, pop, electronic, "
"reggae"; 808; "hiphop, rap, reggae, ragga, "
"reggae"; 812; "reggae, pop, folk, popfolk, "
"reggae"; 813; "reggae, rap, hiphop, ragga, "
"reggae"; 814; "hiphop, rap, reggae, dancehall, "
"reggae"; 816; "reggae, funk, soul, disco, "
"reggae"; 820; "reggae, funk, soul, disco, "
"reggae"; 821; "reggae, fusion, alternative, poprock, "
"reggae"; 822; "reggae, rap, hiphop, "
"reggae"; 823; "hiphop, rap, reggae, "
"reggae"; 825; "reggae, jazz, downtempo, funk, "
"reggae"; 827; "dub, reggae, hiphop, chillout, "
"reggae"; 829; "pop, reggae, dance, soundtrack, "
"reggae"; 831; "funk, soul, reggae, poprock, "
"reggae"; 833; "rap, hiphop, reggae, dub, "
"reggae"; 838; "rock, reggae, pop, powerpop, "
"reggae"; 839; "rap, hiphop, reggae, reggaeton, "
"reggae"; 840; "reggae, rap, hiphop, "
"reggae"; 841; "pop, reggae, dance, reggaeton, "
"reggae"; 845; "reggae, ragga, singersongwriter, rock, "
"reggae"; 846; "reggae, funk, soul, disco, "
"reggae"; 853; "rock, reggae, ska, "
"reggae"; 856; "reggae, hiphop, "
"reggae"; 859; "funk, reggae, soul, disco, "
"reggae"; 861; "reggae, funk, soul, disco, "
"reggae"; 863; "pop, rock, reggae, "
"reggae"; 864; "funk, reggae, rock, soul, "
"reggae"; 872; "hiphop, rap, reggae, "
"reggae"; 873; "funk, soul, reggae, disco, "
"reggae"; 878; "reggae, jazz, soundtrack, "
"reggae"; 879; "rock, reggae, funk, pop, "
"reggae"; 880; "reggae, rap, hiphop, "
"reggae"; 885; "jazz, reggae, "
"reggae"; 887; "hiphop, rap, reggae, "
"reggae"; 888; "funk, reggae, jazz, soul, "
"reggae"; 891; "reggae, rock, electronic, "
"reggae"; 894; "reggae, punk, rock, "
"reggae"; 895; "downtempo, pop, reggae, funk, "
"reggae"; 902; "hiphop, rap, reggae, rockfrancais, "
"reggae"; 903; "reggae, hiphop, "
"reggae"; 905; "reggae, pop, easylistening, "
"reggae"; 908; "reggae, pop, easylistening, "
"reggae"; 911; "reggae, rock, rap, dub, "
"reggae"; 912; "reggae, pop, indie, chansonfrancaise, "
"reggae"; 913; "hiphop, reggae, world, electronic, "
"reggae"; 914; "funk, soul, reggae, rock, "
"reggae"; 921; "funk, soul, reggae, disco, "
"reggae"; 922; "ska, rock, reggae, rocksteady, "
"reggae"; 925; "pop, chillout, reggae, groove, "
"reggae"; 926; "pop, reggae, "
"reggae"; 928; "rap, world, hiphop, reggae, "
"reggae"; 929; "rap, hiphop, reggae, chillout, "
"reggae"; 932; "reggae, rock, "
"reggae"; 933; "soul, funk, reggae, disco, "
"reggae"; 934; "reggae, funk, soul, jazz, "
"reggae"; 942; "reggae, pop, funk, world, "
"reggae"; 943; "rock, punk, reggae, chansonfrancaise, "
"reggae"; 944; "reggae, jazz, "
"reggae"; 945; "reggae, funk, soul, disco, "
"reggae"; 946; "rock, reggae, ska, punkrock, "
"reggae"; 947; "pop, reggae, dance, soundtrack, "
"reggae"; 950; "60s, reggae, poprock, "
"reggae"; 951; "reggae, funk, soul, disco, "
"reggae"; 963; "rock, reggae, "
"reggae"; 966; "funk, soul, reggae, disco, "
"reggae"; 967; "funk, rock, reggae, soul, "
"reggae"; 970; "reggae, poprock, "
"reggae"; 973; "reggae, pop, "
"reggae"; 975; "reggae, jazz, "
"reggae"; 978; "rock, reggae, dub, rocknroll, "
"reggae"; 980; "rock, reggae, poprock, pop, "
"reggae"; 986; "rock, reggae, indie, poprock, "
"reggae"; 992; "pop, rock, alternative, reggae, "
"reggae"; 998; "reggae, poprock, rock, funk, "
"reggae"; 1000; "rock, reggae, rockfrancais, "
"reggae"; 1001; "hiphop, rap, reggae, "
"reggae"; 1003; "rock, reggae, ska, "
"reggae"; 1004; "reggae, jazz, pop, easylistening, "
"reggae"; 1005; "reggae, funk, soul, disco, "
"reggae"; 1006; "reggae, hiphop, reggaeton, "
"reggae"; 1010; "pop, reggae, dub, house, "
"reggae"; 1011; "reggae, pop, indie, popfolk, "
"reggae"; 1014; "jazz, reggae, "
"reggae"; 1017; "pop, reggae, rap, hiphop, "
"reggae"; 1018; "world, reggae, hiphop, blues, "
"reggae"; 1021; "rock, reggae, ska, punk, "
"reggae"; 1023; "rock, ska, reggae, "
"reggae"; 1028; "reggae, ska, rocksteady, rock, "
"reggae"; 1029; "rock, reggae, ska, "
"reggae"; 1031; "rock, reggae, ragga, dancehall, "
"reggae"; 1041; "rock, pop, reggae, ska, "
"reggae"; 1042; "funk, pop, reggae, alternative, "
"reggae"; 1051; "reggae, hiphop, rap, "
"reggae"; 1053; "pop, ska, reggae, rock, "
"reggae"; 1054; "reggae, rock, ska, funk, "
"reggae"; 1060; "hiphop, rap, reggae, "
"reggae"; 1062; "reggae, funk, soul, disco, "
"reggae"; 1064; "reggae, hiphop, reggaeton, "
"reggae"; 1067; "hiphop, rap, reggae, "
"reggae"; 1071; "reggae, rock, alternative, "
"reggae"; 1072; "rock, reggae, funk, "
"reggae"; 1075; "funk, reggae, soul, disco, "
"rock"; 4; "rock, metal, "
"rock"; 10; "rock, poprock, pop, "
"rock"; 15; "rock, metal, progressive, "
"rock"; 19; "rock, metal, "
"rock"; 21; "metal, rock, "
"rock"; 22; "rock, pop, progressive, "
"rock"; 29; "rock, 60s, poprock, "
"rock"; 32; "poprock, rock, postrock, experimental, "
"rock"; 38; "reggae, rock, alternative, "
"rock"; 39; "rock, metal, hard, progressive, "
"rock"; 43; "pop, poprock, rock, "
"rock"; 47; "60s, rock, blues, "
"rock"; 51; "poprock, rock, alternative, "
"rock"; 57; "rock, metal, heavymetal, postrock, "
"rock"; 58; "jazzfusion, progressive, jazz, rock, "
"rock"; 59; "rock, poprock, "
"rock"; 62; "rock, alternative, pop, indie, "
"rock"; 65; "rock, hardrock, hiphop, indie, "
"rock"; 67; "metal, rock, "
"rock"; 74; "rock, metal, alternative, "
"rock"; 77; "pop, rock, glam, "
"rock"; 79; "rock, punk, pop, garage, "
"rock"; 81; "rock, metal, psychedelic, grindcore, "
"rock"; 95; "pop, rock, electronic, "
"rock"; 100; "rock, alternative, poprock, alternativerock, "
"rock"; 112; "pop, funk, poprock, rock, "
"rock"; 116; "rock, poprock, "
"rock"; 121; "rock, indie, alternative, poprock, "
"rock"; 134; "rock, pop, "
"rock"; 136; "rock, rocknroll, blues, hardrock, "
"rock"; 137; "rock, hardrock, poprock, alternative, "
"rock"; 144; "rock, pop, poprock, "
"rock"; 145; "pop, rock, poprock, world, "
"rock"; 161; "rock, metal, alternative, "
"rock"; 173; "rock, metal, experimental, "
"rock"; 176; "rock, grunge, poprock, "
"rock"; 179; "rock, alternative, indie, metal, "
"rock"; 183; "rock, poprock, hardrock, classicrock, "
"rock"; 184; "rock, pop, poprock, "
"rock"; 192; "rock, metal, orchestral, progressive, "
"rock"; 194; "rock, pop, groove, singersongwriter, "
"rock"; 202; "rock, metal, grunge, alternative, "
"rock"; 208; "rock, poprock, "
"rock"; 209; "rock, indie, poprock, "
"rock"; 211; "rock, pop, "
"rock"; 216; "rock, metal, thrashmetal, "
"rock"; 220; "rock, rocknroll, blues, indie, "
"rock"; 222; "rock, ska, pop, reggae, "
"rock"; 227; "rock, indie, poprock, alternativerock, "
"rock"; 230; "rock, pop, alternative, soundtrack, "
"rock"; 231; "rock, poprock, "
"rock"; 235; "pop, rock, poprock, "
"rock"; 241; "metal, rock, "
"rock"; 244; "rock, world, metal, progressive, "
"rock"; 250; "rock, poprock, rocknroll, "
"rock"; 257; "rock, poprock, metal, "
"rock"; 266; "rock, indie, poprock, alternativerock, "
"rock"; 280; "rock, metal, alternative, progressive, "
"rock"; 282; "poprock, rock, alternative, "
"rock"; 284; "rock, 60s, pop, "
"rock"; 293; "pop, rock, poprock, "
"rock"; 295; "rock, metal, "
"rock"; 301; "rock, metal, alternative, "
"rock"; 303; "rock, pop, indie, "
"rock"; 308; "rock, alternative, poprock, "
"rock"; 319; "rock, metal, indie, alternative, "
"rock"; 327; "rock, symphonic, poprock, progressive, "
"rock"; 339; "rock, pop, poprock, alternativerock, "
"rock"; 357; "rock, poprock, "
"rock"; 358; "rock, metal, progressive, gothic, "
"rock"; 361; "rock, poprock, "
"rock"; 362; "rock, pop, "
"rock"; 371; "rock, metal, alternative, progressive, "
"rock"; 374; "rock, poprock, pop, "
"rock"; 376; "rock, metal, symphonic, progressive, "
"rock"; 377; "rock, metal, "
"rock"; 384; "rock, metal, "
"rock"; 394; "rock, indie, folk, pop, "
"rock"; 400; "rock, metal, hardcore, heavymetal, "
"rock"; 404; "rock, indie, alternative, poprock, "
"rock"; 407; "pop, poprock, rock, alternative, "
"rock"; 408; "poprock, rock, 60s, "
"rock"; 412; "metal, rock, "
"rock"; 414; "pop, rock, poprock, electronic, "
"rock"; 417; "rock, pop, indie, poprock, "
"rock"; 419; "pop, rock, latin, popfolk, "
"rock"; 433; "rock, metal, "
"rock"; 441; "rock, powerpop, poprock, latin, "
"rock"; 452; "rock, punk, metal, pop, "
"rock"; 453; "rock, progressive, metal, "
"rock"; 459; "rock, pop, chillout, alternativerock, "
"rock"; 466; "pop, rock, alternative, "
"rock"; 469; "rock, metal, experimental, electronic, "
"rock"; 471; "rock, grunge, blues, alternativerock, "
"rock"; 475; "rock, grunge, poprock, "
"rock"; 476; "rock, blues, "
"rock"; 478; "rock, metal, "
"rock"; 479; "rock, blues, alternative, "
"rock"; 486; "rock, poprock, "
"rock"; 493; "pop, rock, alternative, "
"rock"; 499; "hardrock, rock, classicrock, metal, "
"rock"; 505; "rock, indie, pop, "
"rock"; 508; "rock, chillout, pop, "
"rock"; 509; "rock, metal, hardrock, heavymetal, "
"rock"; 527; "rock, pop, "
"rock"; 531; "rock, atmospheric, poprock, progressive, "
"rock"; 532; "metal, rock, "
"rock"; 537; "rock, latin, world, jazz, "
"rock"; 541; "rock, poprock, pop, "
"rock"; 543; "rock, pop, poprock, alternative, "
"rock"; 544; "pop, rock, electropop, "
"rock"; 545; "rock, poprock, progressive, "
"rock"; 550; "rock, indie, pop, alternative, "
"rock"; 553; "pop, rock, hardrock, alternativerock, "
"rock"; 554; "rock, pop, indie, poprock, "
"rock"; 560; "rock, pop, "
"rock"; 565; "rock, indie, poprock, alternativerock, "
"rock"; 567; "rock, alternative, poprock, alternativerock, "
"rock"; 568; "rock, pop, "
"rock"; 573; "rock, metal, progressive, deathmetal, "
"rock"; 579; "rock, punk, punkrock, metal, "
"rock"; 593; "pop, rock, "
"rock"; 595; "rock, poprock, pop, "
"rock"; 604; "rock, poprock, pop, "
"rock"; 609; "pop, rock, "
"rock"; 610; "rock, alternative, poprock, progressive, "
"rock"; 617; "rock, folk, poprock, "
"rock"; 625; "rock, pop, alternative, "
"rock"; 630; "rock, pop, "
"rock"; 631; "metal, rock, "
"rock"; 635; "rock, pop, indie, alternative, "
"rock"; 637; "rock, psychedelic, alternative, poprock, "
"rock"; 640; "pop, rock, "
"rock"; 644; "rock, poprock, "
"rock"; 650; "rock, metal, jrock, "
"rock"; 653; "rock, indie, pop, "
"rock"; 656; "rock, pop, progressive, "
"rock"; 658; "rock, metal, symphonic, progressive, "
"rock"; 671; "rock, indie, poprock, alternative, "
"rock"; 683; "rock, rockfrancais, poprock, "
"rock"; 700; "rock, pop, alternative, "
"rock"; 701; "rock, metal, deathmetal, "
"rock"; 705; "rock, metal, progressive, "
"rock"; 707; "rock, alternative, alternativerock, pop, "
"rock"; 709; "rock, poprock, indie, alternative, "
"rock"; 716; "rock, hiphop, alternative, alternativerock, "
"rock"; 719; "rock, pop, indie, "
"rock"; 721; "rock, pop, "
"rock"; 726; "metal, rock, "
"rock"; 730; "rock, metal, grunge, "
"rock"; 738; "rock, metal, alternative, heavymetal, "
"rock"; 740; "rock, pop, "
"rock"; 742; "rock, pop, "
"rock"; 744; "rock, pop, poprock, "
"rock"; 745; "rock, soundtrack, metal, "
"rock"; 746; "metal, rock, hard, "
"rock"; 751; "rock, poprock, alternativerock, "
"rock"; 756; "rock, pop, alternative, blues, "
"rock"; 760; "rock, poprock, prog, progressive, "
"rock"; 761; "rock, alternative, poprock, "
"rock"; 767; "rock, hardrock, metal, classicrock, "
"rock"; 777; "rock, indie, alternative, pop, "
"rock"; 779; "metal, rock, heavymetal, postrock, "
"rock"; 782; "rock, pop, punk, garage, "
"rock"; 786; "rock, poprock, pop, indie, "
"rock"; 787; "rock, poprock, "
"rock"; 792; "rock, pop, world, alternative, "
"rock"; 796; "rock, pop, alternative, "
"rock"; 802; "rock, pop, chansonfrancaise, hardrock, "
"rock"; 806; "rock, pop, psychedelic, "
"rock"; 816; "pop, rock, "
"rock"; 825; "pop, rock, "
"rock"; 836; "pop, rock, singersongwriter, poprock, "
"rock"; 838; "rock, metal, hardrock, hard, "
"rock"; 844; "rock, pop, "
"rock"; 854; "rock, blues, "
"rock"; 862; "rock, hardrock, metal, industrial, "
"rock"; 870; "rock, progressive, metal, symphonic, "
"rock"; 872; "rock, alternative, indie, pop, "
"rock"; 876; "rock, funk, soul, disco, "
"rock"; 877; "rock, poprock, progressiverock, "
"rock"; 887; "rock, pop, "
"rock"; 888; "rock, metal, electropop, alternativerock, "
"rock"; 896; "rock, poprock, classicrock, experimental, "
"rock"; 906; "rock, indie, alternative, poprock, "
"rock"; 907; "metal, rock, "
"rock"; 910; "rap, rock, hiphop, "
"rock"; 912; "rock, poprock, "
"rock"; 918; "rock, ambient, poprock, progressive, "
"rock"; 919; "rock, metal, alternative, "
"rock"; 921; "rock, indie, poprock, alternativerock, "
"rock"; 929; "rock, alternative, poprock, "
"rock"; 933; "rock, pop, alternative, progressive, "
"rock"; 941; "rock, blues, psychedelic, "
"rock"; 961; "rock, hardrock, classicrock, metal, "
"rock"; 963; "rock, poprock, progressive, electronic, "
"rock"; 966; "rock, metal, "
"rock"; 974; "rock, pop, "
"rock"; 978; "rock, metal, "
"rock"; 982; "poprock, pop, rock, "
"rock"; 983; "rock, metal, alternative, industrial, "
"rock"; 987; "pop, rock, metal, "
"rock"; 990; "rock, metal, "
"rock"; 996; "rock, pop, indie, psychedelic, "
"rock"; 1000; "jazzfusion, progressive, jazz, rock, "
"rock"; 1002; "rock, indie, alternative, poprock, "
"rock"; 1017; "rock, metal, heavymetal, "
"rock"; 1037; "rock, jazz, alternative, experimental, "
"rock"; 1039; "rock, folk, singersongwriter, pop, "
"rock"; 1041; "rock, metal, "
"rock"; 1050; "rock, pop, "
"rock"; 1052; "rock, industrial, metal, alternative, "
"rock"; 1057; "rock, psychedelic, poprock, progressive, "
"rock"; 1074; "rock, metal, progressive, "
"rock"; 1076; "metal, rock, "
"rock"; 1078; "rock, metal, "
"rock"; 1080; "rock, pop, "
"rock"; 1093; "progressive, 70s, pop, rock, "
"rock"; 1095; "rock, pop, jazz, alternative, "
"rock"; 1097; "pop, rock, dance, indie, "
"rock"; 1102; "rock, indie, pop, alternative, "
"rock"; 1104; "rock, metal, progressive, "
"rock"; 1106; "pop, rock, psychedelic, "
"rock"; 1116; "rock, folk, poprock, "
"rock"; 1120; "rock, rocknroll, poprock, progressiverock, "
"rock"; 1125; "rock, blues, country, "
"rock"; 1126; "rock, indie, pop, alternative, "
"rock"; 1140; "poprock, indie, rock, pop, "
"rock"; 1145; "rock, pop, indie, poprock, "
"rock"; 1157; "rock, soundtrack, poprock, "
"rock"; 1159; "rock, pop, "
"rock"; 1164; "rock, metal, "
"rock"; 1177; "rock, metal, progressive, atmospheric, "
"rock"; 1186; "rock, metal, progressive, "
"rock"; 1198; "poprock, rock, indie, experimental, "
"rock"; 1208; "rock, punk, poprock, "
"rock"; 1228; "pop, country, rock, southernrock, "
"rock"; 1231; "rock, hardrock, classicrock, metal, "
"rock"; 1235; "rock, poprock, swing, "
"rock"; 1254; "rock, pop, alternativerock, "
"rock"; 1269; "rock, metal, indie, alternative, "
"rock"; 1272; "rock, metal, "
"rock"; 1274; "rock, pop, reggae, poprock, "
"rock"; 1279; "rock, alternative, poprock, "
"rock"; 1280; "rock, poprock, "
"rock"; 1281; "rock, indie, poprock, "
"rock"; 1283; "rock, pop, alternative, experimental, "
"rock"; 1287; "rock, metal, alternative, "
"rock"; 1288; "rock, metal, alternative, progressive, "
"rock"; 1292; "rock, metal, alternative, "
"rock"; 1293; "rock, pop, poprock, alternative, "
"rock"; 1296; "rock, blues, "
"rock"; 1299; "rock, punk, metal, "
"rock"; 1309; "rock, indie, poprock, alternative, "
"rock"; 1314; "rock, poprock, alternativerock, "
"rock"; 1315; "rock, metal, "
"rock"; 1318; "rock, blues, "
"rock"; 1325; "rock, metal, deathmetal, "
"rock"; 1332; "rock, pop, poprock, "
"rock"; 1333; "pop, rock, poprock, alternative, "
"rock"; 1339; "rock, hardrock, poprock, "
"rock"; 1340; "rock, metal, punk, hardcore, "
"rock"; 1342; "rock, pop, punk, garage, "
"rock"; 1343; "rock, pop, electronic, "
"rock"; 1344; "poprock, pop, reggae, rock, "
"rock"; 1345; "rock, pop, dance, electronic, "
"rock"; 1354; "world, rock, metal, progressive, "
"rock"; 1361; "rock, pop, poprock, folk, "
"rock"; 1362; "rock, metal, hardrock, "
"rock"; 1364; "rock, hardrock, poprock, "
"rock"; 1365; "rock, metal, "
"rock"; 1368; "rock, hardrock, metal, "
"rock"; 1370; "rock, metal, alternative, alternativerock, "
"rock"; 1373; "rock, alternative, metal, "
"rock"; 1379; "pop, rock, indie, alternative, "
"rock"; 1380; "rock, pop, poprock, "
"rock"; 1385; "rock, poprock, "
"rock"; 1390; "rock, indie, poprock, "
"rock"; 1391; "rock, metal, experimental, "
"rock"; 1396; "rock, punk, metal, alternative, "
"rock"; 1397; "rock, reggae, poprock, progressive, "
"rock"; 1399; "rock, punk, metal, "
"rock"; 1406; "rock, metal, alternative, "
"rock"; 1407; "rock, blues, "
"rock"; 1414; "rock, blues, psychedelic, hardrock, "
"rock"; 1415; "rock, poprock, progressive, "
"rock"; 1422; "metal, rock, "
"rock"; 1426; "rock, pop, "
"rock"; 1432; "pop, rock, dance, "
"rock"; 1435; "rock, poprock, "
"rock"; 1440; "rock, pop, alternativerock, "
"rock"; 1445; "rock, metal, "
"rock"; 1446; "rock, powerpop, poprock, "
"rock"; 1454; "rock, metal, hardrock, alternative, "
"rock"; 1455; "rock, metal, progressive, "
"rock"; 1461; "rock, metal, "
"rock"; 1467; "rock, poprock, progressive, "
"rock"; 1469; "rock, hiphop, trip, "
"rock"; 1475; "rock, 60s, rocknroll, classical, "
"rock"; 1476; "rock, funk, metal, alternative, "
"rock"; 1479; "pop, rock, alternative, "
"rock"; 1483; "alternative, pop, rock, "
"rock"; 1485; "rock, metal, "
"rock"; 1494; "rock, pop, "
"rock"; 1496; "rock, pop, alternative, "
"rock"; 1500; "pop, rock, alternative, "
"rock"; 1509; "rock, psychedelic, poprock, "
"rock"; 1516; "rock, metal, "
"rock"; 1520; "rock, pop, poprock, "
"rock"; 1532; "rock, pop, poprock, "
"rock"; 1549; "gothic, rock, metal, "
"rock"; 1550; "rock, rocknroll, poprock, "
