genre;songno;tags
"disco"; 1071; "funk,soul,disco,"
"disco"; 1073; "funk,electronic,soul,disco,"
"disco"; 1074; "funk,downtempo,soul,disco,"
"disco"; 1075; "funk,downtempo,soul,disco,"
"disco"; 1076; "funk,soul,disco,"
"disco"; 1077; "funk,soul,ambient,disco,"
"disco"; 1079; "disco,groove,funk,"
"disco"; 1080; "chillout,funk,disco,lounge,"
"disco"; 1081; "funk,world,soul,disco,"
"disco"; 1083; "funk,soul,disco,"
"disco"; 1084; "funk,soul,disco,downtempo,"
"disco"; 1085; "funk,soul,disco,"
"disco"; 1086; "funk,soul,disco,"
"disco"; 1087; "funk,electronic,soul,disco,"
"disco"; 1088; "disco,funk,"
"disco"; 1089; "funk,soul,disco,"
"disco"; 1090; "funk,world,soul,disco,"
"disco"; 1091; "funk,soul,disco,"
"disco"; 1092; "funk,soul,electronic,disco,"
"disco"; 1093; "funk,soul,disco,"
"disco"; 1094; "funk,soul,disco,"
"disco"; 1097; "funk,soul,disco,"
"disco"; 1098; "funk,disco,latin,fusion,"
"disco"; 1099; "funk,downtempo,soul,disco,"
"disco"; 1100; "funk,soul,disco,"
"disco"; 1101; "funk,downtempo,soul,disco,"
"disco"; 1102; "funk,soul,disco,"
"disco"; 1103; "funk,soul,disco,electronic,"
"disco"; 1104; "funk,soul,disco,"
"disco"; 1105; "funk,soul,disco,world,"
"disco"; 1107; "funk,electronic,soul,disco,"
"disco"; 1108; "funk,soul,disco,"
"disco"; 1109; "funk,soul,disco,"
"disco"; 1110; "downtempo,chillout,disco,dance,"
"disco"; 1111; "electronic,dance,disco,80s,"
"disco"; 1112; "funk,soul,disco,"
"disco"; 1113; "funk,soul,disco,"
"disco"; 1114; "funk,soul,disco,electronic,"
"disco"; 1116; "electronic,disco,rave,dance,"
"disco"; 1118; "funk,soul,electronic,disco,"
"disco"; 1119; "funk,soul,disco,"
"disco"; 1120; "funk,soul,disco,"
"disco"; 1121; "funk,soul,hardrock,disco,"
"disco"; 1122; "funk,soul,disco,"
"disco"; 1123; "funk,soul,disco,"
"disco"; 1124; "funk,soul,disco,"
"disco"; 1125; "funk,soul,disco,"
"disco"; 1126; "funk,soul,disco,"
"disco"; 1127; "electronic,dance,disco,"
"disco"; 1128; "funk,downtempo,soul,disco,"
"disco"; 1130; "funk,soul,electronic,disco,"
"disco"; 1131; "disco,dance,alternativerock,"
"disco"; 1132; "funk,soul,electronic,disco,"
"disco"; 1133; "funk,soul,electronic,disco,"
"disco"; 1134; "funk,soul,disco,"
"disco"; 1135; "funk,soul,disco,"
"disco"; 1136; "funk,world,soul,disco,"
"disco"; 1137; "funk,soul,disco,downtempo,"
"disco"; 1139; "funk,soul,disco,"
"disco"; 1140; "funk,soul,disco,"
"disco"; 1141; "funk,soul,disco,"
"disco"; 1142; "funk,downtempo,soul,disco,"
"disco"; 1143; "funk,soul,disco,"
"disco"; 1144; "funk,soul,disco,"
"disco"; 1145; "funk,soul,downtempo,disco,"
"disco"; 1146; "funk,soul,disco,"
"disco"; 1147; "funk,electronic,soul,disco,"
"disco"; 1149; "electronic,trance,techno,disco,"
"disco"; 1150; "funk,electronic,soul,disco,"
"disco"; 1152; "funk,soul,disco,"
"disco"; 1154; "funk,electronic,soul,disco,"
"disco"; 1155; "funk,soul,disco,"
"disco"; 1156; "funk,groove,soul,disco,"
"disco"; 1157; "funk,downtempo,soul,disco,"
"disco"; 1160; "funk,soul,disco,"
"disco"; 1161; "funk,soul,disco,"
"disco"; 1163; "funk,soul,disco,"
"disco"; 1164; "funk,soul,disco,"
"disco"; 1165; "funk,electronic,soul,disco,"
"disco"; 1166; "disco,dance,dancehall,"
"disco"; 1168; "funk,world,soul,disco,"
"disco"; 1169; "funk,soul,disco,"
"disco"; 1171; "world,funk,soul,disco,"
"disco"; 1172; "funk,soul,disco,"
"disco"; 1173; "funk,soul,disco,"
"disco"; 1175; "electronic,trance,disco,funk,"
"disco"; 1176; "funk,soul,disco,"
"disco"; 1177; "funk,soul,disco,"
"disco"; 1178; "funk,soul,disco,"
"disco"; 1179; "funk,soul,disco,electronic,"
"disco"; 1180; "funk,electronic,soul,disco,"
"disco"; 1182; "funk,world,soul,disco,"
"disco"; 1183; "funk,soul,disco,"
"disco"; 1185; "funk,soul,disco,"
"disco"; 1186; "funk,soul,disco,"
"disco"; 1187; "disco,dance,electronic,"
"disco"; 1188; "electronic,house,disco,lounge,"
"disco"; 1189; "funk,soundtrack,soul,disco,"
"disco"; 1190; "funk,soul,disco,"
"disco"; 1192; "funk,soul,disco,"
"disco"; 1193; "funk,soul,disco,"
"disco"; 1194; "funk,downtempo,soul,disco,"
"disco"; 1195; "disco,electronic,dance,funk,"
"disco"; 1196; "funk,downtempo,soul,disco,"
"disco"; 1197; "funk,disco,indie,soul,"
"disco"; 1198; "disco,dance,"
"disco"; 1199; "funk,electronic,soul,disco,"
"disco"; 1200; "funk,soul,disco,"
"disco"; 1201; "funk,soul,disco,"
"disco"; 1203; "funk,soul,disco,"
"disco"; 1204; "funk,soul,disco,"
"disco"; 1205; "funk,soul,disco,"
"disco"; 1206; "funk,soul,disco,"
"disco"; 1207; "funk,soul,disco,"
"disco"; 1208; "funk,electronic,soul,disco,"
"disco"; 1209; "funk,world,soul,disco,"
"disco"; 1210; "electronic,disco,latin,"
"disco"; 1213; "funk,soul,disco,"
"disco"; 1214; "funk,soul,disco,"
"disco"; 1215; "funk,downtempo,soul,disco,"
"disco"; 1216; "funk,soul,disco,"
"disco"; 1218; "disco,rnb,dance,electronic,"
"disco"; 1220; "electronic,disco,dance,funk,"
"disco"; 1221; "funk,soul,disco,"
"disco"; 1222; "disco,electronic,electropop,"
"disco"; 1223; "funk,soul,disco,"
"disco"; 1224; "funk,soul,disco,"
"disco"; 1225; "electronic,house,disco,funk,"
"disco"; 1226; "funk,soul,disco,"
"disco"; 1227; "funk,soul,disco,"
"disco"; 1228; "funk,soul,disco,"
"disco"; 1230; "funk,soul,disco,"
"disco"; 1231; "funk,soul,disco,"
"disco"; 1232; "electronic,dance,disco,funk,"
"disco"; 1233; "funk,soul,downtempo,disco,"
"disco"; 1234; "funk,soul,disco,downtempo,"
"disco"; 1235; "disco,funk,soul,"
"disco"; 1237; "disco,electronic,"
"disco"; 1238; "funk,soul,disco,"
"disco"; 1239; "funk,soul,electronic,disco,"
"disco"; 1240; "funk,soul,disco,"
"disco"; 1241; "funk,soul,disco,"
"disco"; 1242; "funk,soul,disco,"
"disco"; 1243; "funk,soul,disco,"
"disco"; 1245; "funk,downtempo,soul,disco,"
"disco"; 1247; "funk,soul,ska,disco,"
"disco"; 1248; "funk,soul,disco,"
"disco"; 1249; "funk,soul,disco,"
"disco"; 1250; "funk,soul,disco,"
"disco"; 1251; "funk,downtempo,soul,disco,"
"disco"; 1253; "funk,soul,disco,"
"disco"; 1255; "funk,soul,disco,"
"disco"; 1256; "funk,soul,disco,"
"disco"; 1258; "house,disco,electronic,dance,"
"disco"; 1259; "funk,soul,disco,hardrock,"
"disco"; 1260; "funk,downtempo,soul,disco,"
"disco"; 1262; "funk,soul,downtempo,disco,"
"disco"; 1263; "funk,downtempo,soul,disco,"
"disco"; 1264; "funk,soul,electronic,disco,"
"disco"; 1265; "funk,world,soul,disco,"
"disco"; 1268; "funk,downtempo,soul,disco,"
"disco"; 1269; "funk,soul,alternative,disco,"
"disco"; 1270; "house,electronic,dance,disco,"
"disco"; 1272; "funk,soul,easylistening,disco,"
"disco"; 1273; "funk,soul,disco,"
"disco"; 1274; "funk,downtempo,soul,disco,"
"disco"; 1275; "funk,electronic,soul,disco,"
"disco"; 1276; "funk,soul,disco,"
"disco"; 1277; "funk,electronic,soul,disco,"
"disco"; 1278; "funk,soul,disco,"
"disco"; 1280; "funk,soul,disco,"
"disco"; 1282; "electronic,downtempo,ambient,disco,"
"disco"; 1283; "70s,disco,funk,"
"disco"; 1284; "funk,electronic,soul,disco,"
"disco"; 1285; "funk,soul,disco,"
"disco"; 1286; "funk,soul,disco,"
"disco"; 1287; "funk,soul,disco,"
"disco"; 1288; "funk,downtempo,soul,disco,"
"disco"; 1289; "funk,electronic,soul,disco,"
"disco"; 1290; "funk,soul,disco,"
"disco"; 1291; "funk,soul,disco,"
"disco"; 1292; "funk,electronic,soul,disco,"
"disco"; 1293; "funk,soul,disco,"
"disco"; 1295; "funk,soul,disco,"
"disco"; 1296; "funk,soul,disco,"
"disco"; 1297; "funk,electronic,soul,disco,"
"disco"; 1298; "funk,soul,disco,"
"disco"; 1299; "disco,electronic,"
"disco"; 1300; "funk,soul,disco,"
"disco"; 1301; "funk,soul,disco,"
"disco"; 1302; "electronic,disco,funk,downtempo,"
"disco"; 1303; "funk,house,soul,disco,"
"disco"; 1304; "funk,soul,disco,"
"disco"; 1305; "funk,soul,disco,"
"disco"; 1306; "funk,soul,disco,"
"disco"; 1307; "funk,soul,disco,"
"disco"; 1308; "funk,soul,electronic,disco,"
"disco"; 1309; "funk,downtempo,soul,disco,"
"disco"; 1310; "funk,downtempo,soul,disco,"
"disco"; 1312; "funk,soul,world,disco,"
"disco"; 1313; "funk,soul,disco,"
"disco"; 1315; "funk,soul,disco,"
"disco"; 1316; "funk,soul,disco,"
"disco"; 1317; "funk,soul,disco,"
"disco"; 1319; "funk,downtempo,soul,disco,"
"disco"; 1320; "funk,soul,disco,"
"disco"; 1321; "funk,soul,disco,"
"disco"; 1322; "funk,soul,disco,"
"disco"; 1323; "funk,soul,disco,"
"disco"; 1324; "disco,dance,electronic,"
"disco"; 1325; "funk,soul,disco,"
"disco"; 1326; "funk,world,soul,disco,"
"disco"; 1327; "disco,electronic,"
"disco"; 1328; "funk,soul,rap,disco,"
"disco"; 1329; "funk,soul,disco,"
"disco"; 1331; "funk,soul,disco,"
"disco"; 1333; "funk,downtempo,soul,disco,"
"disco"; 1334; "funk,soul,disco,"
"disco"; 1335; "funk,soul,disco,"
"disco"; 1336; "funk,soul,disco,"
"disco"; 1338; "funk,soul,disco,"
"disco"; 1339; "90s,disco,electronic,"
"disco"; 1340; "funk,downtempo,soul,disco,"
"disco"; 1341; "funk,soul,disco,"
"disco"; 1342; "funk,soul,downtempo,disco,"
"disco"; 1343; "funk,soul,disco,"
"disco"; 1344; "acidjazz,disco,psychedelic,"
"disco"; 1345; "funk,soul,disco,"
"disco"; 1346; "disco,dance,deephouse,"
"disco"; 1347; "funk,soul,disco,"
"disco"; 1348; "grunge,disco,alternative,"
"disco"; 1349; "funk,soul,disco,"
"disco"; 1350; "funk,soul,disco,"
"disco"; 1351; "funk,soul,world,disco,"
"disco"; 1352; "disco,dance,deephouse,"
"disco"; 1353; "disco,dance,funk,soul,"
"disco"; 1354; "funk,soul,disco,"
"disco"; 1355; "funk,soul,world,disco,"
"disco"; 1356; "electronic,alternative,experimental,disco,"
"disco"; 1357; "funk,electronic,soul,disco,"
"disco"; 1358; "funk,soul,disco,"
"disco"; 1359; "funk,soul,disco,"
"disco"; 1360; "funk,soul,disco,"
"disco"; 1361; "funk,soul,disco,"
"disco"; 1362; "funk,world,soul,disco,"
"disco"; 1363; "disco,soundtrack,chillout,world,"
"disco"; 1364; "funk,soul,disco,"
"disco"; 1365; "funk,soul,disco,"
"disco"; 1366; "funk,soul,downtempo,disco,"
"disco"; 1367; "funk,soul,disco,"
"disco"; 1369; "funk,soul,disco,"
"disco"; 1370; "funk,soul,electronic,disco,"
"disco"; 1372; "funk,soul,electronic,disco,"
"disco"; 1373; "funk,downtempo,soul,disco,"
"disco"; 1374; "funk,soul,disco,"
"disco"; 1375; "funk,soul,disco,"
"disco"; 1376; "electronic,disco,"
"disco"; 1377; "latin,disco,world,"
"disco"; 1378; "funk,world,soul,disco,"
"disco"; 1380; "funk,downtempo,soul,disco,"
"disco"; 1381; "funk,soul,world,disco,"
"disco"; 1382; "funk,disco,soul,electronic,"
"disco"; 1383; "house,electronic,dance,disco,"
"disco"; 1384; "funk,soul,disco,"
"disco"; 1385; "funk,soul,disco,"
"disco"; 1386; "funk,soul,world,disco,"
"disco"; 1387; "funk,soul,disco,"
"disco"; 1390; "funk,soul,disco,"
"disco"; 1391; "funk,soul,disco,"
"disco"; 1392; "disco,dance,electronic,"
"disco"; 1393; "funk,soul,disco,"
"disco"; 1394; "funk,soul,disco,"
"disco"; 1395; "funk,downtempo,soul,disco,"
"disco"; 1396; "funk,electronic,soul,disco,"
"disco"; 1397; "funk,downtempo,soul,disco,"
"disco"; 1398; "disco,funk,electronic,soul,"
"disco"; 1399; "funk,world,soul,disco,"
"disco"; 1400; "funk,soul,disco,"
"disco"; 1401; "funk,soul,disco,"
"disco"; 1402; "funk,soul,disco,"
"disco"; 1403; "downtempo,funk,soul,disco,"
"disco"; 1404; "funk,electronic,soul,disco,"
"disco"; 1405; "funk,soul,disco,"
"disco"; 1406; "funk,soul,disco,"
"disco"; 1407; "funk,soul,disco,"
"disco"; 1408; "funk,soul,disco,"
"disco"; 1409; "funk,soul,easylistening,disco,"
"disco"; 1410; "funk,soul,disco,"
"disco"; 1411; "funk,soul,downtempo,disco,"
"disco"; 1412; "funk,easylistening,soul,disco,"
"disco"; 1413; "funk,soul,disco,easylistening,"
"disco"; 1414; "funk,electronic,soul,disco,"
"disco"; 1415; "funk,downtempo,soul,disco,"
"disco"; 1416; "funk,soul,disco,"
"disco"; 1417; "funk,soul,disco,"
"disco"; 1418; "funk,electronic,soul,disco,"
"disco"; 1419; "funk,soul,disco,"
"disco"; 1421; "experimental,dub,disco,"
"disco"; 1423; "funk,soul,disco,"
"disco"; 1424; "funk,soul,disco,"
"disco"; 1425; "funk,electronic,soul,disco,"
"disco"; 1427; "funk,soul,disco,"
"disco"; 1429; "90s,disco,electropop,"
"disco"; 1430; "funk,soul,disco,"
"disco"; 1431; "funk,downtempo,soul,disco,"
"disco"; 1432; "funk,soul,disco,"
"disco"; 1433; "funk,soul,disco,"
"disco"; 1434; "disco,dance,house,club,"
"disco"; 1435; "funk,soul,disco,"
"disco"; 1436; "funk,soul,disco,"
"disco"; 1437; "world,funk,soul,disco,"
"disco"; 1438; "funk,soul,electronic,disco,"
"disco"; 1439; "funk,electronic,soul,disco,"
"disco"; 1440; "funk,soul,disco,"
"disco"; 1442; "funk,soul,disco,"
"disco"; 1443; "funk,soul,disco,"
"disco"; 1444; "funk,soul,disco,"
"disco"; 1445; "funk,soul,disco,"
"disco"; 1448; "funk,soul,downtempo,disco,"
"disco"; 1449; "chillout,disco,island,downtempo,"
"disco"; 1450; "funk,soul,disco,"
"disco"; 1452; "funk,soul,disco,"
"disco"; 1453; "funk,electronic,soul,disco,"
"disco"; 1454; "techno,dance,disco,electronic,"
"disco"; 1455; "funk,soul,disco,"
"disco"; 1456; "funk,soul,disco,"
"disco"; 1457; "funk,soul,disco,"
"disco"; 1458; "downtempo,funk,soul,disco,"
"disco"; 1459; "funk,electronic,soul,disco,"
"disco"; 1460; "funk,soul,disco,"
"disco"; 1461; "funk,soul,disco,"
"disco"; 1462; "funk,soul,disco,electronic,"
"disco"; 1463; "downtempo,funk,soul,disco,"
"disco"; 1464; "dance,electronic,disco,"
"disco"; 1465; "funk,soul,disco,"
"disco"; 1466; "trance,electronic,disco,dance,"
"disco"; 1467; "downtempo,funk,soul,disco,"
"disco"; 1468; "funk,soul,disco,"
"disco"; 1469; "funk,soul,disco,"
"disco"; 1470; "funk,soul,disco,downtempo,"
"disco"; 1471; "funk,soul,disco,"
"disco"; 1472; "funk,electronic,soul,disco,"
"disco"; 1473; "funk,soul,disco,world,"
"disco"; 1474; "disco,funk,alternative,experimental,"
"disco"; 1475; "funk,soul,disco,"
"disco"; 1477; "funk,soul,disco,"
"disco"; 1478; "funk,soul,world,disco,"
"disco"; 1479; "funk,soul,world,disco,"
"disco"; 1480; "funk,soul,disco,"
"disco"; 1481; "funk,soul,disco,"
"disco"; 1482; "funk,soul,disco,"
"disco"; 1483; "funk,soul,disco,"
"disco"; 1484; "funk,soul,downtempo,disco,"
"disco"; 1485; "funk,soul,disco,"
"disco"; 1487; "funk,soul,disco,"
"disco"; 1489; "funk,soul,disco,"
"disco"; 1490; "funk,soul,disco,electronic,"
"disco"; 1493; "funk,soul,disco,lounge,"
"disco"; 1494; "funk,soul,world,disco,"
"disco"; 1495; "funk,world,soul,disco,"
"disco"; 1496; "funk,soul,downtempo,disco,"
"disco"; 1497; "funk,soul,disco,"
"disco"; 1498; "electronic,house,eurodance,disco,"
"disco"; 1500; "funk,soul,disco,"
"disco"; 1502; "funk,soul,disco,"
"disco"; 1503; "funk,soul,disco,"
"disco"; 1504; "funk,soul,disco,"
"disco"; 1505; "funk,downtempo,soul,disco,"
"disco"; 1506; "funk,soul,disco,"
"disco"; 1507; "funk,soul,disco,"
"disco"; 1508; "funk,soul,electronic,disco,"
"disco"; 1509; "funk,soul,disco,"
"disco"; 1510; "funk,soul,disco,electronic,"
"disco"; 1511; "funk,soul,disco,"
"disco"; 1512; "funk,soul,world,disco,"
"disco"; 1513; "funk,soul,disco,"
"disco"; 1514; "funk,soul,hardrock,disco,"
"disco"; 1515; "dance,electronic,disco,house,"
"disco"; 1516; "funk,soul,downtempo,disco,"
"disco"; 1517; "funk,soul,disco,"
"disco"; 1518; "funk,soul,disco,"
"disco"; 1519; "funk,soul,disco,"
"disco"; 1520; "funk,soul,disco,"
"disco"; 1521; "funk,soul,disco,"
"disco"; 1522; "funk,soul,disco,electronic,"
"disco"; 1523; "funk,soul,disco,"
"disco"; 1524; "funk,soul,disco,"
"disco"; 1525; "funk,soul,disco,"
"disco"; 1526; "funk,soul,disco,downtempo,"
"disco"; 1529; "electronic,disco,"
"disco"; 1530; "funk,electronic,soul,disco,"
"disco"; 1531; "funk,soul,disco,"
"disco"; 1532; "funk,soul,disco,"
"disco"; 1533; "funk,soul,disco,"
"disco"; 1534; "funk,electronic,soul,disco,"
"disco"; 1535; "90s,disco,electronic,"
"disco"; 1536; "funk,soul,disco,"
"disco"; 1537; "funk,soul,disco,"
"disco"; 1540; "funk,soul,downtempo,disco,"
"disco"; 1541; "funk,soul,disco,"
"disco"; 1542; "funk,soul,disco,"
"disco"; 1543; "funk,soul,disco,electronic,"
"disco"; 1544; "disco,"
"disco"; 1545; "funk,electronic,soul,disco,"
"disco"; 1546; "funk,downtempo,soul,disco,"
"disco"; 1547; "funk,soul,disco,"
"disco"; 1549; "funk,electronic,soul,disco,"
"disco"; 1550; "80s,disco,funk,easylistening,"
"disco"; 1551; "funk,electronic,soul,disco,"
"disco"; 1552; "funk,soul,disco,electronic,"
"disco"; 1553; "funk,disco,"
"disco"; 1554; "funk,soul,disco,"
"disco"; 1555; "funk,soul,disco,"
"disco"; 1557; "funk,downtempo,soul,disco,"
"disco"; 1558; "funk,electronic,soul,disco,"
"disco"; 1559; "funk,soul,disco,"
"disco"; 1560; "funk,soul,downtempo,disco,"
"disco"; 1561; "disco,world,"
"disco"; 1562; "funk,soul,disco,"
"disco"; 1564; "funk,soul,disco,"
"disco"; 1565; "house,disco,funk,electronic,"
"disco"; 1566; "funk,soul,disco,world,"
"disco"; 1567; "funk,electronic,soul,disco,"
"disco"; 1568; "funk,soul,disco,world,"
"disco"; 1569; "disco,electronic,funk,dance,"
"disco"; 1570; "funk,soul,disco,electronic,"
"disco"; 1571; "funk,downtempo,soul,disco,"
"disco"; 1572; "funk,soul,disco,"
"disco"; 1574; "funk,world,soul,disco,"
"disco"; 1575; "funk,soul,disco,"
"disco"; 1576; "funk,downtempo,soul,disco,"
"disco"; 1577; "funk,soul,disco,"
"disco"; 1578; "funk,soul,disco,"
"disco"; 1579; "funk,soul,electronic,disco,"
"disco"; 1580; "funk,soul,disco,"
"disco"; 1581; "funk,soul,disco,"
"disco"; 1582; "funk,soul,disco,"
"disco"; 1583; "funk,soul,disco,"
"disco"; 1584; "funk,soul,disco,"
"disco"; 1585; "funk,soul,disco,"
"disco"; 1587; "funk,soul,disco,"
"disco"; 1588; "funk,soul,disco,"
"disco"; 1589; "funk,soul,disco,"
"disco"; 1590; "disco,funk,soul,atmospheric,"
"disco"; 1591; "funk,soul,disco,"
"disco"; 1592; "funk,downtempo,soul,disco,"
"disco"; 1593; "funk,downtempo,soul,disco,"
"disco"; 1594; "funk,soul,disco,"
"disco"; 1595; "funk,soul,disco,"
"disco"; 1596; "funk,downtempo,soul,disco,"
"disco"; 1597; "funk,soul,disco,"
"disco"; 1598; "funk,soul,disco,"
"disco"; 1599; "funk,soul,disco,"
"disco"; 1600; "funk,soul,disco,"
"disco"; 1601; "funk,downtempo,soul,disco,"
"disco"; 1602; "funk,soul,disco,"
"disco"; 1604; "electronic,disco,80s,funk,"
"disco"; 1605; "funk,soul,disco,latin,"
"disco"; 1606; "funk,soul,disco,"
"disco"; 1607; "disco,dance,club,"
"disco"; 1609; "funk,soul,electronic,disco,"
"disco"; 1610; "electronic,dance,80s,disco,"
"disco"; 1611; "funk,soul,disco,"
"disco"; 1612; "funk,soul,disco,"
"disco"; 1613; "funk,soul,disco,"
"disco"; 1614; "funk,soul,disco,"
"disco"; 1615; "funk,soul,disco,"
"disco"; 1616; "funk,soul,disco,"
"disco"; 1619; "disco,funk,groove,world,"
"disco"; 1620; "funk,soul,disco,"
"disco"; 1621; "funk,soul,disco,"
"disco"; 1622; "funk,soul,disco,"
"disco"; 1624; "70s,disco,soundtrack,"
"disco"; 1625; "funk,disco,soul,"
"disco"; 1626; "funk,soul,disco,"
"disco"; 1628; "disco,fusion,easylistening,"
"disco"; 1630; "electronic,house,deephouse,disco,"
"disco"; 1631; "funk,soul,disco,"
"disco"; 1632; "funk,soul,disco,world,"
"disco"; 1633; "funk,downtempo,soul,disco,"
"disco"; 1634; "funk,downtempo,soul,disco,"
"disco"; 1635; "funk,soul,disco,electronic,"
"disco"; 1636; "funk,soul,world,disco,"
"disco"; 1638; "world,funk,soul,disco,"
"disco"; 1639; "funk,downtempo,soul,disco,"
"disco"; 1640; "funk,downtempo,soul,disco,"
"disco"; 1641; "funk,downtempo,soul,disco,"
"disco"; 1642; "funk,soul,60s,disco,"
"disco"; 1643; "funk,soul,disco,"
"disco"; 1645; "house,electronic,disco,dance,"
"disco"; 1647; "funk,soul,disco,"
"disco"; 1648; "funk,soul,disco,"
"disco"; 1650; "funk,world,soul,disco,"
"disco"; 1651; "funk,disco,soul,house,"
"disco"; 1652; "funk,downtempo,soul,disco,"
"disco"; 1654; "electronic,funk,soul,disco,"
"disco"; 1656; "funk,soul,disco,"
"disco"; 1657; "funk,soul,disco,electronic,"
"disco"; 1658; "funk,downtempo,soul,disco,"
"disco"; 1659; "funk,soul,disco,"
"disco"; 1660; "funk,soul,disco,"
"disco"; 1661; "disco,"
"disco"; 1662; "funk,soul,disco,electronic,"
"disco"; 1663; "funk,soul,disco,"
"disco"; 1664; "funk,soul,disco,"
"disco"; 1665; "disco,dance,club,downtempo,"
"disco"; 1667; "funk,soul,disco,"
"disco"; 1668; "funk,soul,disco,"
"disco"; 1669; "electronic,house,dance,disco,"
"disco"; 1670; "funk,soul,disco,"
"disco"; 1671; "funk,soul,disco,"
"disco"; 1672; "funk,soul,disco,downtempo,"
"disco"; 1673; "funk,electronic,soul,disco,"
"disco"; 1674; "disco,electronic,breakbeat,dance,"
"disco"; 1675; "funk,soul,disco,"
"disco"; 1676; "funk,electronic,soul,disco,"
"disco"; 1677; "electronic,house,disco,funk,"
"disco"; 1678; "funk,soul,disco,"
"disco"; 1680; "funk,downtempo,soul,disco,"
"disco"; 1681; "funk,soul,disco,"
"disco"; 1682; "funk,soul,disco,"
"disco"; 1683; "world,punk,disco,"
"disco"; 1685; "funk,soul,disco,"
"disco"; 1686; "funk,soul,disco,"
"disco"; 1687; "funk,soul,disco,"
"disco"; 1689; "funk,soul,disco,"
"disco"; 1690; "funk,soul,disco,"
"disco"; 1691; "funk,electronic,soul,disco,"
"disco"; 1692; "funk,soul,disco,hardrock,"
"disco"; 1693; "funk,electronic,soul,disco,"
"disco"; 1694; "funk,soul,disco,"
"disco"; 1695; "funk,soul,disco,"
"disco"; 1696; "downtempo,funk,soul,disco,"
"disco"; 1697; "funk,soul,disco,"
"disco"; 1698; "funk,disco,lounge,soul,"
"disco"; 1699; "funk,soul,disco,"
"disco"; 1700; "funk,electronic,soul,disco,"
"disco"; 1701; "disco,chanson,atmospheric,"
"disco"; 1702; "funk,soul,disco,"
"disco"; 1703; "funk,downtempo,soul,disco,"
"disco"; 1704; "funk,soul,disco,"
